Time (ms),Current (pA) @ -135mV,Current (pA) @ -125mV,Current (pA) @ -115mV,Current (pA) @ -105mV,Current (pA) @ -95mV,Current (pA) @ -85mV,Current (pA) @ -75mV,Current (pA) @ -65mV,Current (pA) @ -55mV
51.03746242,-0.353689467,-0.16212894,-2.819862543,-1.154312192,-1.840745885,-2.013300506,-1.457445391,-1.237918019,-0.936983507
51.05440671,-0.351741808,-0.162113347,-2.819839274,-1.154432032,-1.840718374,-2.024211094,-1.457424947,-1.237906129,-0.942624949
51.07135099,-0.350489045,-0.162097754,-2.819817313,-1.163062144,-1.840694121,-2.025919894,-1.457404208,-1.237889606,-0.949545336
51.08829527,-0.350126132,-0.162082161,-2.819798468,-1.183692081,-1.840673087,-2.025917032,-1.457384076,-1.237866665,-0.957181894
51.10523956,-0.350101011,-0.162066568,-2.819784545,-1.214070379,-1.840655234,-2.025911127,-1.457365457,-1.237701042,-0.964971849
51.12218384,-0.350082896,-0.162050975,-2.819777354,-1.251945577,-1.840640522,-2.025902168,-1.457349253,-1.236694896,-0.972352426
51.13912812,-0.350069974,-0.162035383,-2.998301376,-1.295066213,-1.840628912,-2.025890143,-1.457336369,-1.234930096,-0.978760849
51.15607241,-0.350060433,-0.16201979,-3.039711981,-1.341180826,-1.840620367,-2.025875041,-1.457327708,-1.232622431,-0.983634345
51.17301669,-0.350052461,-0.162004197,-3.021230191,-1.388037952,-1.840614847,-2.02585685,-1.457324174,-1.229987686,-0.986410138
51.18996097,-0.350044246,-0.161988604,-2.991959925,-1.433386131,-1.840612312,-2.025835558,-1.459974778,-1.22724165,-0.986837876
51.20690526,-0.350033974,-0.161973011,-2.955702733,-1.4749739,-1.840815713,-2.025811155,-1.468524738,-1.224600108,-0.986830009
51.22384954,-0.350019834,-0.161957418,-2.916260163,-1.510549798,-1.841854904,-2.025783629,-1.481751807,-1.222278849,-0.986815572
51.24079382,-0.350000014,-0.161941825,-2.877433765,-1.537862362,-1.84359711,-2.025585015,-1.498390706,-1.220493659,-0.986796374
51.25773811,-0.349971332,-0.161926232,-2.843025088,-1.554660131,-1.845841926,-2.022257937,-1.517176158,-1.219460326,-0.986774223
51.27468239,-0.347013801,-0.161910639,-2.816835682,-1.55901522,-1.848388944,-2.015457668,-1.536842885,-1.219276976,-0.986750925
51.29162667,-0.33930498,-0.161895046,-2.802667097,-1.559009223,-1.85103776,-2.006157697,-1.55612561,-1.219248861,-0.986728289
51.30857096,-0.328110619,-0.161879454,-2.801198092,-1.558996217,-1.853587965,-1.995331516,-1.573759054,-1.219223749,-0.986708121
51.32551524,-0.314696474,-0.161863861,-2.801175449,-1.558978011,-1.855839155,-1.983952614,-1.588477942,-1.219201653,-0.986692231
51.34245952,-0.300328295,-0.161848268,-2.801159306,-1.558956411,-1.857590923,-1.972994484,-1.599016994,-1.219182584,-0.986682424
51.35940381,-0.286271835,-0.161832675,-2.801147819,-1.558933226,-1.858642862,-1.963430614,-1.604110933,-1.219166554,-0.98675738
51.37634809,-0.273792848,-0.161817082,-2.801139142,-1.558910262,-1.858855912,-1.956234497,-1.60438693,-1.219153573,-0.98819942
51.39329237,-0.264157085,-0.161801489,-2.801131431,-1.558889328,-1.858848881,-1.952379623,-1.604377152,-1.219143654,-0.991168577
51.41023666,-0.258630299,-0.161785896,-2.80112284,-1.558872231,-1.858835082,-1.951973986,-1.604361284,-1.219136808,-0.995276586
51.42718094,-0.257785444,-0.161770303,-2.801111524,-1.558860779,-1.858816322,-1.951951708,-1.60434113,-1.219133046,-1.000135184
51.44412522,-0.257757053,-0.16175471,-2.801095638,-1.558868813,-1.858794408,-1.951935871,-1.604318501,-1.219173473,-1.005356105
51.46106951,-0.257731814,-0.161739117,-2.801073336,-1.568590877,-1.858771148,-1.951924619,-1.604295202,-1.21991374,-1.010551084
51.47801379,-0.257709711,-0.161723525,-2.800758838,-1.594719148,-1.85874835,-1.951916093,-1.604273042,-1.221428431,-1.015331859
51.49495807,-0.257690726,-0.161707932,-2.797909442,-1.63472409,-1.85872782,-1.951908436,-1.604253828,-1.223517139,-1.019310162
51.51190236,-0.257674844,-0.161692339,-2.792611821,-1.686076168,-1.858711368,-1.951899789,-1.604239367,-1.225979459,-1.022097732
51.52884664,-0.257662048,-0.161676746,-2.785568046,-1.746245848,-1.8587008,-1.951888295,-1.604231468,-1.228614985,-1.023306301
51.54579092,-0.257652323,-0.161661153,-2.777480182,-1.812703595,-1.858763987,-1.951872096,-1.604781005,-1.231223309,-1.023326302
51.56273521,-0.257645652,-0.161644531,-2.769050301,-1.882919875,-1.861690469,-1.951849333,-1.608390569,-1.233604026,-1.023322149
51.57967949,-0.257642018,-0.16162565,-2.760980469,-1.954365152,-1.868320747,-1.950632947,-1.614750315,-1.235556729,-1.02331493
51.59662377,-0.257881336,-0.161605382,-2.753972754,-2.024509892,-1.877779423,-1.939296355,-1.623135377,-1.236881013,-1.023304647
51.61356806,-0.261935431,-0.161584629,-2.748729227,-2.09082456,-1.889191098,-1.918518309,-1.632820887,-1.237376471,-1.023291298
51.63051234,-0.270217343,-0.161564297,-2.745951954,-2.150779622,-1.901680376,-1.891402068,-1.643081982,-1.237372387,-1.023274884
51.64745662,-0.281711911,-0.161545289,-2.745670377,-2.201845543,-1.914371859,-1.861050895,-1.653193793,-1.237360792,-1.023255405
51.66440091,-0.29540397,-0.161528508,-2.745642537,-2.241492788,-1.926390148,-1.830568051,-1.662431455,-1.237343592,-1.023232861
51.68134519,-0.310278357,-0.161514858,-2.745617795,-2.267191822,-1.936859846,-1.803056797,-1.670070101,-1.237322595,-1.023207253
51.69828947,-0.32531991,-0.161505244,-2.745596145,-2.276413111,-1.944905555,-1.781620394,-1.675384866,-1.237299607,-1.02317858
51.71523376,-0.339513465,-0.161500569,-2.74557758,-2.276409385,-1.949651878,-1.769362103,-1.677650884,-1.237276437,-1.022654071
51.73217804,-0.351843859,-0.161950204,-2.745562093,-2.276397748,-1.95055334,-1.767628798,-1.67768046,-1.237254892,-1.020319137
51.74912232,-0.361295929,-0.164054539,-2.745549679,-2.276380518,-1.950546101,-1.767600232,-1.67766964,-1.23723678,-1.01650755
51.76606661,-0.366854512,-0.167529481,-2.745540331,-2.276359502,-1.950532142,-1.767574937,-1.677653002,-1.237223908,-1.011669276
51.78301089,-0.367899769,-0.171986765,-2.745534044,-2.276336507,-1.950513272,-1.767552873,-1.677632356,-1.237218084,-1.006254278
51.79995517,-0.367892501,-0.177038126,-2.745530809,-2.276313342,-1.950491297,-1.767534002,-1.677609508,-1.238697709,-1.000712521
51.81689946,-0.367878519,-0.182295301,-2.745808054,-2.276291813,-1.950468026,-1.767518285,-1.677586266,-1.244108643,-0.99549397
51.83384374,-0.367859633,-0.187370023,-2.748323009,-2.276273729,-1.950445266,-1.767505684,-1.677564437,-1.252659895,-0.991048589
51.85078802,-0.36783765,-0.19187403,-2.752996587,-2.276260897,-1.950424824,-1.767496158,-1.67754583,-1.263476068,-0.987826342
51.86773231,-0.367814377,-0.195419056,-2.759266015,-2.276255125,-1.950408508,-1.76748967,-1.677532251,-1.275681765,-0.986277195
51.88467659,-0.367791622,-0.197616836,-2.766568517,-2.278019084,-1.950398126,-1.767486181,-1.677525509,-1.288401587,-0.986183129
51.90162087,-0.367771193,-0.198147339,-2.774341319,-2.284404405,-1.950433507,-1.767587221,-1.677763037,-1.300760136,-0.986161993
51.91856516,-0.367754897,-0.19814299,-2.782021647,-2.294488195,-1.951730903,-1.769100504,-1.67884474,-1.311882016,-0.986146877
51.93550944,-0.367744542,-0.198133647,-2.789046724,-2.30725529,-1.954587741,-1.772124758,-1.680618781,-1.320891827,-0.986135974
51.95245372,-0.39758334,-0.198120215,-2.794853777,-2.321690527,-1.958615755,-1.776271719,-1.682884753,-1.326914172,-0.986127477
51.96939801,-1.165093682,-0.198103597,-2.798880032,-2.336778744,-1.963426681,-1.781153121,-1.68544225,-1.329074083,-0.986119578
51.98634229,-2.100344596,-0.198084697,-2.800562713,-2.351504776,-1.968632254,-1.7863807,-1.688090865,-1.329072492,-0.986110471
52.00328657,-2.248107606,-0.198064419,-2.800579924,-2.364853462,-1.97384421,-1.791566192,-1.690630193,-1.329067807,-0.986098347
52.02023086,-2.141215648,-0.198043666,-2.800577386,-2.375809637,-1.978674284,-1.796321333,-1.692859828,-1.329060042,-0.9860814
52.03717514,-1.954445496,-0.198023343,-2.800572482,-2.383358139,-1.982734212,-1.800257857,-1.694579362,-1.329049207,-0.986057822
52.05411942,-1.71406293,-0.198004353,-2.800564745,-2.386483805,-1.985635728,-1.802987499,-1.69558839,-1.329035314,-0.985664364
52.0710637,-1.44633373,-0.197987589,-2.800553712,-2.386511749,-1.986990569,-1.804121997,-1.695769173,-1.329018374,-0.983499829
52.08800799,-1.177523676,-0.197971996,-2.800538917,-2.386504114,-1.987041677,-1.8041293,-1.695766516,-1.3289984,-0.979814164
52.10495227,-0.933898549,-0.197956403,-2.800519895,-2.386492061,-1.987037801,-1.804118297,-1.695760863,-1.328975402,-0.975057334
52.12189655,-0.741724128,-0.19794081,-2.800496181,-2.386476494,-1.987030871,-1.804101527,-1.695752178,-1.328949392,-0.969679303
52.13884084,-0.627266194,-0.197925217,-2.800467311,-2.386458318,-1.987020879,-1.804080796,-1.695740428,-1.328920381,-0.964130035
52.15578512,-1.140514058,-0.197909625,-2.800432819,-2.386438435,-1.987007819,-1.804057913,-1.695725579,-1.328528878,-0.958859495
52.1727294,-2.256455729,-0.197894032,-2.562516955,-2.38641775,-1.986991685,-1.804034686,-1.695707596,-1.327248325,-0.954317649
52.18967369,-2.166170765,-0.197878439,-1.898931296,-2.386397167,-1.986972472,-1.804012921,-1.695686444,-1.325280381,-0.950954459
52.20661797,-1.99143051,-0.197862846,-1.659269153,-2.386377589,-1.986950172,-1.803994427,-1.69566209,-1.322840834,-0.949219891
52.22356225,-1.758500744,-0.197847253,-1.659239412,-2.38635992,-1.986924779,-1.803981011,-1.6956345,-1.320145471,-0.949061161
52.24050654,-1.493647247,-0.19783166,-1.659219664,-2.386344211,-1.986896287,-1.80397448,-1.69531115,-1.31741008,-0.949033523
52.25745082,-1.2231358,-0.197814913,-1.659207371,-2.386328618,-1.986276469,-1.804712831,-1.687341925,-1.314850446,-0.94900895
52.2743951,-0.973232182,-0.197795935,-1.6592,-2.386313025,-1.982922247,-1.807896829,-1.670522713,-1.312682358,-0.948987441
52.29133939,-0.770202174,-0.197775618,-1.659195015,-2.386297432,-1.977249414,-1.813079926,-1.647532212,-1.311121602,-0.948968998
52.30828367,-0.640311556,-0.197754865,-1.659189879,-2.386281839,-1.96996004,-1.819699346,-1.621049115,-1.310383966,-0.948953619
52.32522795,-0.632036558,-0.197734581,-1.659182058,-2.386266246,-1.961756192,-1.827192314,-1.59375212,-1.310332052,-0.948941305
52.34217224,-1.193084162,-0.197715668,-1.659169015,-2.386250653,-1.953339939,-1.834996056,-1.568319922,-1.310311255,-0.948932057
52.35911652,-2.044774416,-0.197699031,-1.659148216,-2.38623506,-1.94541335,-1.842547797,-1.547431216,-1.310296361,-0.948925873
52.3760608,-2.592136116,-0.197685574,-1.657766704,-2.386219467,-1.938678492,-1.849284762,-1.533764699,-1.310285574,-0.948922755
52.39300509,-2.567889859,-0.1976762,-1.536180055,-2.386203874,-1.933837434,-1.854644177,-1.529820168,-1.310277097,-0.949038908
52.40994937,-2.403533221,-0.197671814,-1.291566969,-2.386188723,-1.931592244,-1.858063268,-1.529794224,-1.310269135,-0.949948099
52.42689365,-2.152675062,-0.197937212,-1.028969919,-2.386175853,-1.93149445,-1.859024324,-1.52977555,-1.310259891,-0.951592111
52.44383794,-1.851552864,-0.199050681,-0.853431377,-2.386164681,-1.931474313,-1.85902226,-1.529762307,-1.31024757,-0.953770538
52.46078222,-1.536404108,-0.200848414,-0.830811107,-2.386154286,-1.931460502,-1.85901713,-1.529752651,-1.310230377,-0.956282974
52.4777265,-1.243466274,-0.203130005,-0.830786015,-2.386143749,-1.931450986,-1.859008935,-1.529744742,-1.310206513,-0.958929012
52.49467079,-1.008976844,-0.205695046,-0.830768894,-2.386132148,-1.93144373,-1.858997675,-1.529736736,-1.309770495,-0.961508247
52.51161507,-0.869173298,-0.208343133,-0.830757564,-2.386118565,-1.931436702,-1.858983349,-1.529726793,-1.307547219,-0.963820272
52.52855935,-1.098404989,-0.210873859,-0.830749844,-2.386102079,-1.931427867,-1.858965959,-1.529713071,-1.303818016,-0.96566468
52.54550364,-2.412387367,-0.213086818,-0.830743554,-2.38608177,-1.931415193,-1.858945504,-1.529693727,-1.299032851,-0.966841066
52.56244792,-2.612313364,-0.214781603,-0.830736513,-2.386056717,-1.931396646,-1.858921984,-1.529666921,-1.293641689,-0.967166507
52.5793922,-2.6094428,-0.215757808,-0.830726541,-2.385618351,-1.931370193,-1.8588954,-1.528601247,-1.288094494,-0.967160717
52.59633649,-2.601005331,-0.215915067,-0.830711458,-2.380848751,-1.901933467,-1.858865751,-1.525751137,-1.282841231,-0.967147872
52.61328077,-2.584063502,-0.215907327,-0.830689082,-2.37177219,-1.759780864,-1.857794868,-1.521566542,-1.278331864,-0.967129778
52.63022505,-2.555679857,-0.215892987,-0.827145526,-2.35965442,-1.556197305,-1.854940707,-1.516497426,-1.275016358,-0.967108244
52.64716934,-2.51291694,-0.215873855,-0.788151593,-2.345761194,-1.354706463,-1.850753229,-1.510993754,-1.273344677,-0.967085077
52.66411362,-2.452837296,-0.215851738,-0.717453814,-2.331358265,-1.218832008,-1.8456824,-1.50550549,-1.273211215,-0.967062085
52.6810579,-2.372503468,-0.215828445,-0.629379457,-2.317711386,-1.195066212,-1.840178185,-1.500482599,-1.273189845,-0.967041075
52.69800219,-0.879131703,-0.215805782,-0.53825579,-2.306086307,-1.195040443,-1.834690547,-1.496375045,-1.273174728,-0.967023855
52.71494647,-1.505015886,-0.215785558,-0.458410083,-2.297748784,-1.195022518,-1.829669452,-1.493632793,-1.273163989,-0.967012232
52.73189075,-2.504374369,-0.21576958,-0.404169602,-2.293964567,-1.195010367,-1.825564864,-1.492700008,-1.273155753,-0.967008106
52.74883504,-3.32602727,-0.215759655,-0.388834387,-2.293841849,-1.19500192,-1.822826747,-1.492670577,-1.273148146,-0.967972628
52.76577932,-3.491413282,-0.215825461,-0.388807698,-2.293821156,-1.194995107,-1.821898855,-1.492644211,-1.273139292,-0.970568806
52.7827236,-3.355667422,-0.217238227,-0.388788652,-2.293806505,-1.194987855,-1.821872592,-1.492620909,-1.273127318,-0.974408376
52.79966789,-3.118908557,-0.2201847,-0.388775332,-2.293796035,-1.194978097,-1.821853595,-1.492600671,-1.273110349,-0.979103075
52.81661217,-2.838891863,-0.224276617,-0.388765821,-2.293787883,-1.19496376,-1.821840052,-1.492583499,-1.273086509,-0.984264637
52.83355645,-2.573372514,-0.229125713,-0.3887582,-2.293780186,-1.194942774,-1.821830148,-1.492569392,-1.269678105,-0.989504798
52.85050074,-2.380105686,-0.234343723,-0.388750553,-2.293771082,-1.19436085,-1.82182207,-1.492558349,-1.24639962,-0.994435292
52.86744502,-2.310505343,-0.239542383,-0.388740962,-2.293758707,-1.183488185,-1.821814004,-1.492550372,-1.206506072,-0.998667857
52.8843893,-2.285214279,-0.244333427,-0.388727511,-2.293741199,-1.16146107,-1.821804136,-1.49254546,-1.156458065,-1.001814227
52.90133359,-2.262837588,-0.248328592,-0.388708281,-2.293716696,-1.131840703,-1.821790652,-1.492543614,-1.102716203,-1.003486137
52.91827787,-2.243387663,-0.251139614,-0.388680725,-2.290918259,-1.098188279,-1.821771739,-1.493312151,-1.051741091,-1.003654769
52.93522215,-2.226876895,-0.252378226,-0.387560394,-2.277161027,-1.064064992,-1.821745583,-1.495745125,-1.009993332,-1.003651461
52.95216644,-2.213317675,-0.252403459,-0.384667893,-2.254668338,-1.03303204,-1.820405605,-1.499464916,-0.983933532,-1.003645099
52.96911072,-2.202722394,-0.252399316,-0.380453186,-2.226543453,-1.008650618,-1.816274815,-1.504083259,-0.978455505,-1.003635676
